chunk_id,cluster,x,y,doc_name,record_type,module,title
257-13,102,2.482,10.459,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — OPERAÇÕES DE COLETORES - 14 LIBERAÇÃO PARCIAL POR CORRUGADO/RÓTULO - CRIAR VERSÃO PARA…
257-14,-1,2.975,10.211,Liberação Pedidos Faturamento - PEDI4.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI4) — pasta faturamento, rotina de agrupamento, momento do apontamento"
257-15,149,3.205,10.296,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — LIBERAÇÃO DE PEDIDOS FATURAMENTO | CRIAR PARAMETRO PARA ELE FILTRAR E TRAZER POR CENTRO…
257-16,145,2.934,10.434,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — PEDIDOS FATURAMENTO - VALIDAÇÃO PARCELA MINIMA
257-17,59,3.197,10.240,Liberação Pedidos Faturamento - PEDI4.pdf,email,PEDI,"Liberação Pedidos Faturamento (PEDI4) — campo de Peças, no programa Liberação Pedidos Faturamento"
257-18,59,3.283,10.117,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — ROTINA PARA FATURAMENTO GERADO A PARTIR DOS ""ROMANEIOS"""
257-19,-1,2.957,10.293,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — LIBERAÇÃO PEDIDOS FATURAMENTO: PERMITIR O REFATURAMENTO DE PEDIDOS DEVOLVIDOS
257-20,-1,2.854,10.097,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — LIBERAÇÃO PEDIDO FATURAMENTO - SUGERIR A QUANTIDADE SECUNDÁRIA QUANDO INFORMADA NO PEDIDO…
257-21,-1,3.441,10.319,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — CRIAR PARAMETRO DE INICIALIZAÇÃO ""LOCALIZACAO_PADRAO"""
257-22,72,3.447,6.269,Liberação Pedidos Faturamento - PEDI4.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI4) — Localizações utilizadas pelo programa, para gera a NFS"
257-23,145,3.408,10.689,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — APLICAR REGRA DE DESCONTOS AO FATURAR PEDIDO
257-24,-1,3.040,9.886,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — APLICAR REGRA DE BONIFICAÇÃO NO PEDIDO DE VENDA Documentação
257-25,-1,3.024,10.479,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — LIBERAÇÃO PEDIDOS FATURAMENTO - AJUSTE NA NFE DOS VALORES (PESO/VOLUMES) QUANDO FATURA…
257-26,-1,0.490,10.045,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — qtdes de lotes, rotina do controle, apenas para pedidos"
257-27,-1,2.602,9.926,Liberação Pedidos Faturamento - PEDI4.pdf,email,PEDI,Liberação Pedidos Faturamento (PEDI4) — A NF numero 266280 de ontem foi feita com problemas
257-28,105,1.969,11.017,Liberação Pedidos Faturamento - PEDI4.pdf,email,PEDI,Liberação Pedidos Faturamento (PEDI4) — A NF numero 266280 de ontem foi feita com problemas
257-29,-1,2.583,10.696,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — Necessário tratar o programa com a funcionalidade de controle de Lote
257-30,-1,2.460,10.628,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — Vendas e Distribuição Faturamento Notas Fiscais
257-31,-1,2.880,10.828,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — vendas a partir, manualmente o item, criar uma entrega"
257-32,149,3.384,10.279,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — Vendas e Distribuição Faturamento Notas Fiscais
257-33,149,3.073,10.322,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — Vendas e Distribuição Faturamento
257-34,-1,3.520,10.460,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — fator de agrupamento, considerar obs, pedidos venda faturamento"
257-35,-1,3.212,10.337,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — pedidos venda faturamento, total geral, medida que ocorrerem"
257-36,149,3.014,9.952,Liberação Pedidos Faturamento - PEDI4.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI4) — controle de rótulos, limpar a grade, ocorrido na implantação"
257-37,-1,2.632,10.203,Liberação Pedidos Faturamento - PEDI4.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI4) — Selects abaixo para monitorar qtdes a faturar na GS, em 072019"
257-38,149,3.017,10.044,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — AO FATURAR UM PEDIDO, ESTÁ DESAPARECENDO A GRADE Rotina"
257-39,149,3.351,10.376,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — LIBERAÇÃO PEDIDOS VENDA FATURAMENTO: PARÂMETRO DE INICIALIZAÇÃO ESPECIE_VOLUME_PADRAO NÃO…
257-40,-1,3.600,10.399,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — PEDI4 - ALTERAÇÕES PARA GERAÇÃO DE NF ABERTA POR TAMANHO E COM O GTIN/EAN DO PRODUTO…
257-41,149,2.803,10.129,Liberação Pedidos Faturamento - PEDI4.pdf,email,PEDI,Liberação Pedidos Faturamento (PEDI4) — Quando precisa eliminar a liberação
257-42,150,3.333,10.089,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — LIBERAÇÃO PEDIDOS VENDA FATURAMENTO - PROGRAMA ESTÁ EXCLUINDO TODOS OS ITENS LIBERADOS…
257-43,-1,2.816,10.229,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — LIBERAÇÃO PEDIDOS VENDA FATURAMENTO - QUANTIDADE DOS ITENS DO PEDIDO DE VENDA ESTÁ SENDO
257-44,-1,2.521,10.680,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — PROGRAMA LIBERAÇÃO PEDIDOS FATURAMENTO PEDI4 ESTÁ TRAZENDO QTDES INCORRETAS NAS ENTREGAS…
257-45,80,2.800,6.745,Liberação Pedidos Faturamento - PEDI4.pdf,documentacao,PEDI,Liberação Pedidos Faturamento (PEDI4) — Quando um pedido não aparece no PEDI4
257-46,-1,2.172,10.124,Liberação Pedidos Faturamento - PEDI4.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI4) — atualizando a qtde, marcus, corrugadas"
257-47,-1,2.057,10.314,Liberação Pedidos Faturamento - PEDI4.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI4) — ultima liberação, veja que trouxe, apontamento dos rótulos"
257-48,-1,2.538,9.405,Liberação Pedidos Faturamento - PEDI4.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI4) — vezes o usuario, tinha feito nada, sequencia quis excluir"
257-49,149,2.923,10.068,Liberação Pedidos Faturamento - PEDI4.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI4) — pedidos faturamento controle, grava na liberação, cadastro transportadora preferencial"
257-50,-1,2.617,10.436,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — PROGRAMA LIBERAÇÃO PEDIDOS FATURAMENTO ¿ PEDI4, ABA ¿FATURAMENTO¿, CAMPOS ¿QTD VOLUME¿ E"
257-51,-1,2.784,10.458,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — volume e numero, somando a qtde, qtdes já existentes"
257-52,-1,3.375,9.803,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — gerar o controle, fiscais de saída, faturar produtos"
257-53,-1,3.572,11.045,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — LIBERAÇÃO PEDIDOS VENDA FATURAMENTO - EXIBIR NO PEDI4 O CONTROLE DE EMBARQUE E PASSAR A…
257-54,84,1.840,10.038,Liberação Pedidos Faturamento - PEDI4.pdf,documentacao,PEDI,Liberação Pedidos Faturamento (PEDI4) — Tabelas que são utilizadas no PEDI4
257-55,105,1.723,10.269,Liberação Pedidos Faturamento - PEDI4.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI4) — localização diferente, venda precisa necessariamente, tentei aqui colocar"
257-56,-1,2.484,10.198,Liberação Pedidos Faturamento - PEDI4.pdf,email,PEDI,"Liberação Pedidos Faturamento (PEDI4) — quando for uma “Devolução” de um faturamento/de um Pedido de Venda, favor nestes casos…"
257-57,-1,2.857,10.622,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — gtb atm, monta sql, operação com classe"
257-58,150,3.393,10.347,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — LIBERAÇÃO PEDIDOS VENDA FATURAMENTO - CRIAR PARÂMETRO DE INICIALIZAÇÃO PARA VALIDAR A…
257-59,-1,2.730,10.261,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — PEDI4 - IDENTIFICAR MOTIVO DE PEDIDOS JÁ FATURADOS ESTAREM APARECENDO Rotina
257-60,149,3.226,10.204,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI4) — Verificar faturamento com estabelecimentos diferentes causando estoque negativo
257-61,105,2.031,10.679,Liberação Pedidos Faturamento - PEDI4.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI4) — validação val, unidades secundárias, tratado a questão"
258-0,77,2.858,4.346,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI44) — liberação pedidos faturamento, rotulos"
258-1,145,2.900,10.549,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — PEDIDO DE VENDA/FATURAMENTO: PERMISSÃO DE FATURAMENTO PARCIAL, FATURAMENTO ANTECIPADO"
258-2,145,3.392,10.647,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — APLICAR REGRA DE DESCONTOS AO FATURAR PEDIDO
258-3,-1,3.099,9.968,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — APLICAR REGRA DE BONIFICAÇÃO NO PEDIDO DE VENDA Documentação
258-4,-1,3.055,10.474,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — LIBERAÇÃO PEDIDOS FATURAMENTO - AJUSTE NA NFE DOS VALORES (PESO/VOLUMES) QUANDO FATURA…
258-5,72,3.829,5.092,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI44) — Definições e Critérios do programa, visto com Thomas"
258-6,-1,1.086,10.054,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,email,PEDI,"Liberação Pedidos Faturamento (PEDI44) — Duvidas, com relação ao programa de Faturamento utilizado pela Pegada"
258-7,149,3.105,10.186,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — campos: Estab Faturamento, Situação, Liberação"
258-8,145,3.017,10.463,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — pedios para encaixotamento, distribuição pedidos relatório, pedi pegada"
258-9,-1,3.110,10.401,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — pedidos venda faturamento, fazendo a validação, entrega de avulso"
258-10,-1,3.547,10.434,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — fator de agrupamento, considerar obs, pedidos venda faturamento"
258-11,-1,1.909,10.339,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI44) — qtde de caixas, agrupar pedidos, cfe visto"
258-12,150,3.278,10.007,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — pedidos venda faturamento, operações de classe, utilizando uma operação"
258-13,149,3.017,10.026,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — AO FATURAR UM PEDIDO, ESTÁ DESAPARECENDO A GRADE Rotina"
258-14,150,3.391,10.125,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — LIBERAÇÃO PEDIDOS VENDA FATURAMENTO - DESENVOLVER A ROTINA PARA MOSTRAR ITENS EM TRANSITO…
258-15,-1,2.849,10.446,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI44) — parcela de pagamento, vão faturar apenas, configuração na categoria"
258-16,-1,3.084,9.962,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — PEDI44 - VERIFICAR ROTINA DE VALORES MINIMOS CADASTRADA NA CATEGORIA DO PEDIDO DE VENDA…
258-17,-1,3.498,10.180,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — PEDI44 - AJUSTAR ROTINA PARA ABRIR O FATU2 AO INVÉS DE GERAR UMA MENSAGEM QUANDO CLICAMOS…
258-18,-1,1.834,10.040,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI44) — tipo pronta entrega, faturamento e retorno, apenas a partir"
258-19,149,3.072,9.921,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — PEDI44 - VERIFICAR PEDIDO QUE NÃO ESTÁ GERANDO A NF Rotina
258-20,149,2.919,10.016,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — LIBERAÇÃO PEDIDOS VENDA FATURAMENTO - SALDO DE UMA ENTREGA COM FATURAMENTO PARCIAL NÃO…
258-21,149,2.957,10.068,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — rótulos ou avulsos, produto não possui, pedidos venda faturamento"
258-22,149,2.792,10.097,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,email,PEDI,Liberação Pedidos Faturamento (PEDI44) — Quando precisa eliminar a liberação
258-23,149,2.969,10.034,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — rótulos ou avulsos, produto não possui, pedidos venda faturamento"
258-24,149,3.155,9.958,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — LIBERAÇÃO PEDIDOS VENDA FATURAMENTO - ERRO AO GERAR NF NA BASE DEMONSTRAÇÃO Rotina
258-25,149,2.922,10.060,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI44) — pedidos faturamento controle, grava na liberação, cadastro transportadora preferencial"
258-26,-1,2.922,9.994,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — PEDI44 - PROGRAMA PEDI44 NÃO ESTA FAZENDO A VALIDAÇÃO DO CAMPO ""LIMITE CRÉDITO…"
258-27,-1,2.619,10.296,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — PROGRAMA ""LIBERAÇÃO PEDIDOS FATURAMENTO - PEDI44"": CRIAR UMA ROTINA DE VERIFICAÇÃO DOS"
258-28,-1,2.940,9.973,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — análise de crédito, pedidos venda faturamento, entrega e data"
258-29,149,3.012,10.130,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — AJUSTAR O PROGRAMA PEDI44 PARA FATURAMENTO DE PEDIDOS ONDE O TIPO DE ENTREGA ESTEJA
258-30,-1,2.553,10.242,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — Não carrega informação de localização na geração da nota fiscal - PEDI44 Rotina
258-31,145,3.325,10.639,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — LIBERAÇÃO PEDIDOS VENDA FATURAMENTO - IDENTIFICAR MOTIVO DE ESTAR SENDO LEVADO DESCONTO
258-32,63,2.744,7.336,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,email,PEDI,Liberação Pedidos Faturamento (PEDI44) — Sobre isso em destaque abaixo
258-33,-1,3.193,11.071,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — Permitir efetuar faturamento antecipado de pedidos com controle de rótulo no estoque…
258-34,-1,2.447,10.414,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI44) — ped sem producao, itens entregas, sugere a qtde"
258-35,-1,2.587,10.294,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — Entregas não aparecem para faturamento após estorno - PEDI44 Rotina
258-36,21,0.895,9.556,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI44) — campos: USA_PRECO_LIQUIDO (campo, Null, N"
258-37,-1,3.236,10.837,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — LIBERAÇÃO PEDIDOS VENDA PARA FATURAMENTO EM OUTRA EMPRESA
258-38,-1,3.241,10.873,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,"Liberação Pedidos Faturamento (PEDI44) — faturar outra empresa, vínculos para ambas, requisição informada notas"
258-39,-1,-1.146,11.056,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,pedido,PEDI,Liberação Pedidos Faturamento (PEDI44) — Criar um JOB que atualize a empresa no pedido de acordo o faturamento Rotina
258-40,-1,2.386,10.226,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI44) — verifica status faturamento, saldo de crédito, questões financeiras"
258-41,-1,2.415,10.304,Liberação Pedidos Faturamento Rotulos - PEDI44.pdf,documentacao,PEDI,"Liberação Pedidos Faturamento (PEDI44) — campos: Aceita Embarque Parcial, Permite Embarque Parcial, Ficha Financeira e Classe…"
259-0,104,-0.126,13.921,Operação - RECE2.pdf,documentacao,RECE,"Operação no cadastro de Operações (RECE2) — texto complementar nota, unidade de negocio, operacao estoque atm"
259-1,80,2.715,6.893,Operação - RECE2.pdf,email,RECE,"Operação no cadastro de Operações (RECE2) — Veja abaixo campo ""Operação Fiscal"""
259-2,80,2.642,6.685,Operação - RECE2.pdf,email,RECE,"Operação no cadastro de Operações (RECE2) — Veja abaixo campo ""Operação Fiscal"""
259-3,141,3.051,11.047,Operação - RECE2.pdf,pedido,RECE,"Operação no cadastro de Operações (RECE2) — OPERAÇÕES DE FATURAMENTO ""SAÍDA DE INDUSTRIALIZAÇÃO OU DEPÓSITO"": EFETUAR A BAIXA/SAÍDA…"
259-4,-1,3.405,10.605,Operação - RECE2.pdf,pedido,RECE,"Operação no cadastro de Operações (RECE2) — campos: ICMS, Impostos, Regras Fiscais"
259-5,88,3.406,9.958,Operação - RECE2.pdf,pedido,RECE,"Operação no cadastro de Operações (RECE2) — operações das notas, item na nota, realizando a baixa"
259-6,-1,3.174,11.101,Operação - RECE2.pdf,documentacao,RECE,Operação no cadastro de Operações (RECE2) — Treinamento Administrativo_2021
259-7,150,3.539,10.153,Operação - RECE2.pdf,pedido,RECE,Operação no cadastro de Operações (RECE2) — OPERAÇÕES DE FATURAMENTO - RECE2 - CLIENTE SOLICITA RELATÓRIO DE OPERAÇÕES CADASTRADAS NO…
259-8,-1,1.148,10.923,Operação - RECE2.pdf,pedido,RECE,Operação no cadastro de Operações (RECE2) — RECE2 - CRIAR CAMPO QUE OBRIGUE A POR LOCALIZAÇÃO
259-9,-1,1.178,10.758,Operação - RECE2.pdf,pedido,RECE,"Operação no cadastro de Operações (RECE2) — RECE2 - AO CONFIRMAR CONTROLE COM OPERAÇÃO QUE CONTROLA ESTOQUE, PORÉM O CAMPO ""EXIGE"
259-10,72,4.000,5.013,Operação - RECE2.pdf,documentacao,RECE,"Operação no cadastro de Operações (RECE2) — Testado e verificado em 012022, para a Demo para o Aniger"
259-11,135,2.465,11.875,Operação - RECE2.pdf,email,RECE,"Operação no cadastro de Operações (RECE2) — Arquivar...este campo faz com que o sistema gere automaticamente o consumo, na requisição"
259-12,99,1.647,12.111,Operação - RECE2.pdf,email,RECE,"Operação no cadastro de Operações (RECE2) — proporcionalidade, requisição de acordo, padrão da rotina"
259-13,-1,1.862,12.031,Operação - RECE2.pdf,email,RECE,Operação no cadastro de Operações (RECE2) — Minha conclusão
259-14,-1,3.125,12.443,Operação - RECE2.pdf,pedido,RECE,Operação no cadastro de Operações (RECE2) — ROTINA DE COBRANÇA DE ALUGUEL SOBRE PRODUTOS
259-15,146,4.463,9.725,Operação - RECE2.pdf,pedido,RECE,Operação no cadastro de Operações (RECE2) — CRIAR UM PARÂMETRO GERAL AONDE TODAS AS NOTAS FISCAIS DE ENTRADA COM PIS/COFINS ENTRARÃO…
259-16,-1,3.218,7.738,Operação - RECE2.pdf,email,RECE,Operação no cadastro de Operações (RECE2) — Dúvida CFOP
259-17,-1,3.325,8.029,Operação - RECE2.pdf,email,RECE,Operação no cadastro de Operações (RECE2) — Dúvida CFOP
259-18,-1,3.188,7.738,Operação - RECE2.pdf,email,RECE,"Operação no cadastro de Operações (RECE2) — Dúvida CFOP Boa tarde Marcio, Agradeço pelo retorno!"
259-19,-1,3.339,7.995,Operação - RECE2.pdf,email,RECE,"Operação no cadastro de Operações (RECE2) — Dúvida CFOP Boa tarde,"
259-20,-1,3.272,11.098,Operação - RECE2.pdf,pedido,RECE,Operação no cadastro de Operações (RECE2) — OPERAÇÕES - TRATAR RECE2 PARA QUE QUANDO CADASTRADA UMA OPERAÇÃO CUJA CLASSE DE OPERAÇÃO…
259-21,-1,-0.982,12.484,Operação - RECE2.pdf,pedido,RECE,Operação no cadastro de Operações (RECE2) — PLANO ABASTECIMENTO MATERIAIS - REMESSA INDUSTRIALIZAÇÃO - ALTERAR ROTINA DE GERAÇÃO DO…
259-22,8,-2.931,12.663,Operação - RECE2.pdf,pedido,RECE,"Operação no cadastro de Operações (RECE2) — descrição de compra, configurado com atributo, gera bloco"
259-23,8,-2.956,12.675,Operação - RECE2.pdf,pedido,RECE,Operação no cadastro de Operações (RECE2) — OPERAÇÕES (ESTOQUE) - ESTO1 - CRIAR ABA PARA CADASTRAR OS PARAMETROS DE RETORNO DE…
259-24,116,2.365,11.119,Operação - RECE2.pdf,teste,RECE,"Operação no cadastro de Operações (RECE2) — Testes feitos em 10026, para avaliar a situação do RA 260103001 da VPS"
259-25,116,2.336,11.143,Operação - RECE2.pdf,teste,RECE,"Operação no cadastro de Operações (RECE2) — tipo estoque depósito, operações de faturamento, qtdes no controle"
259-26,116,2.312,11.174,Operação - RECE2.pdf,teste,RECE,"Operação no cadastro de Operações (RECE2) — industrialização ou depósito, lógica busca, posso atualizar"
260-0,73,2.464,4.320,Atualização de Notas de Importação – FATU118.pdf,documentacao,FATU,"Atualização de Notas de Importação (FATU118) — notas de importação, atualização"
260-1,-1,4.124,10.178,Atualização de Notas de Importação – FATU118.pdf,pedido,FATU,Atualização de Notas de Importação (FATU118) — Recebimento Notas Fiscais
261-0,-1,2.439,5.000,Cadastro de Configuração Especial de Operações – FATU94.pdf,documentacao,FATU,"Cadastro de Configuração Especial (FATU94) — especial de operações, frigorificos, letavo"
261-1,-1,3.666,10.135,Cadastro de Configuração Especial de Operações – FATU94.pdf,pedido,FATU,Cadastro de Configuração Especial (FATU94) — Cliente solicita que seja criado programa que faça a sugestão da operação de…
261-2,150,3.525,9.914,Cadastro de Configuração Especial de Operações – FATU94.pdf,pedido,FATU,Cadastro de Configuração Especial (FATU94) — ROTINA Vendas e distribuição Faturamento Cadastros
261-3,150,3.512,9.914,Cadastro de Configuração Especial de Operações – FATU94.pdf,pedido,FATU,Cadastro de Configuração Especial (FATU94) — ROTINA Vendas e Distribuição Faturamento Cadastros
261-4,-1,3.635,10.302,Cadastro de Configuração Especial de Operações – FATU94.pdf,pedido,FATU,Cadastro de Configuração Especial (FATU94) — CONFIGURAÇÕES PDV - POSSIBILITAR DIFERENCIAR REGRAS DE TRIBUTAÇÃO ESPECIAL E…
261-5,105,2.669,11.571,Cadastro de Configuração Especial de Operações – FATU94.pdf,documentacao,FATU,"Cadastro de Configuração Especial (FATU94) — controlar e integrar, sugerir a operação, rotina do sugere"
262-0,73,2.384,4.478,Cadastro de Configuração Especial de Operações – Recebimentos – RECE32.pdf,documentacao,RECE,"Recebimentos (RECE32) — especial de operações, recebimentos, configuração"
262-1,150,3.585,10.072,Cadastro de Configuração Especial de Operações – Recebimentos – RECE32.pdf,pedido,RECE,Recebimentos (RECE32) — ROTINA NOVA - GERA OPERAÇÃO FATURAMENTO/RECEBIMENTO
262-2,142,3.062,11.517,Cadastro de Configuração Especial de Operações – Recebimentos – RECE32.pdf,pedido,RECE,"Recebimentos (RECE32) — ver se ele, operações de compras, deu um efeito"
262-3,-1,2.003,6.617,Cadastro de Configuração Especial de Operações – Recebimentos – RECE32.pdf,pedido,RECE,"Recebimentos (RECE32) — ordem de compra, algo parecido, resolve"
262-4,142,3.273,11.343,Cadastro de Configuração Especial de Operações – Recebimentos – RECE32.pdf,pedido,RECE,Recebimentos (RECE32) — CONGI. ESPECIAL DE RECEBIMENTO - ADICIONAR COLUNA COM A CLASSE OPERAÇÃO
